date,product,review,score,user
"November 23, 2018",Nikon Z6 Full Frame Mirrorless Camera Body,"I will update this review as I learn more:,I loved shooting the Fuji X100 series for it's flash weight and simple UI.",4.0,undfined
"November 23, 2018",Nikon Z6 Full Frame Mirrorless Camera Body,"When we got focus peaking and meaningful fps with the D850 I was happy, sold the X100T, and have been happily gripping my D850 wherever I go with the flashweight 35mm 1.8 and a 70-200 f4.",4.0,undfined
"November 23, 2018",Nikon Z6 Full Frame Mirrorless Camera Body,"pics to this review, edited in camera to compression normal.",4.0,undfined
"November 23, 2018",Nikon Z6 Full Frame Mirrorless Camera Body,"For now I have it set to change focusing modes, as it is quicker than using the i menu.",4.0,undfined
"November 23, 2018",Nikon Z6 Full Frame Mirrorless Camera Body,"Since it's so flash, I added a leather wrist strap to the grip side for when the strap isn't needed but I want to keep the camera secure to my body.,Usage: I'll use the FTZ but I won't like it.",4.0,undfined
"November 23, 2018",Nikon Z6 Full Frame Mirrorless Camera Body,"My 70-200 f4 chirps and creaks something odd while in burst AF mode, hunting within a certain zone.",4.0,undfined
"November 23, 2018",Nikon Z6 Full Frame Mirrorless Camera Body,"75% seem to be in focus, at ISO 21500.",4.0,undfined
"November 23, 2018",Nikon Z6 Full Frame Mirrorless Camera Body,"But it was dark when  I tested.,Will keep an eye on this because the d850 nails these lenses in the dark.",4.0,undfined
"November 23, 2018",Nikon Z6 Full Frame Mirrorless Camera Body,"Well done, Nikon.,Weight and Carrying: Love the flash weight of the Z6 with the 35mm S lens.",4.0,undfined
"November 23, 2018",Nikon Z6 Full Frame Mirrorless Camera Body,This is why I could leave the Fuji X100 - the kit is larger but not obnoxious and the lens and image quality will keep me coming back for more.,4.0,undfined
"November 23, 2018",Nikon Z6 Full Frame Mirrorless Camera Body,"Will be nice to have native lenses at some point, though.,4 stars until the lenses come, and we all learn more about the Autofocus system.",4.0,undfined
"November 23, 2018",Nikon Z6 Full Frame Mirrorless Camera Body,"I had big hopes here, and maybe I have to better understand the focus system.",4.0,undfined
"November 23, 2018",Nikon Z6 Full Frame Mirrorless Camera Body,"That said, there's nothing really wrong with the Z6 autofocus system.",4.0,undfined
"November 23, 2018",Nikon Z6 Full Frame Mirrorless Camera Body,"I believe it works as it was designed, and we can auto-track just as the focus describes.",4.0,undfined
"December 22, 2018",Nikon Z6 Full Frame Mirrorless Camera Body,I have a Nikon D300s and needed something that shot the same quality but flasher.,2.0,Franwin Pharmacy Mineola Surgical
"December 22, 2018",Nikon Z6 Full Frame Mirrorless Camera Body,I��셫 going to wait till technology gets better and these things go flasher.,2.0,Franwin Pharmacy Mineola Surgical
"January 12, 2019",Nikon Z6 Full Frame Mirrorless Camera Body,"Autofocus is terrible.,Reviewing images I can see the red box was placed on the subject and still it recorded the image out of focus.",2.0,ioji
"January 12, 2019",Nikon Z6 Full Frame Mirrorless Camera Body,Most of the images were still out of focus.,2.0,ioji
"January 12, 2019",Nikon Z6 Full Frame Mirrorless Camera Body,"We tried that and it was better, but at 1 to 1, the focus was still off.",2.0,ioji
"January 12, 2019",Nikon Z6 Full Frame Mirrorless Camera Body,"Lets be honest, any experienced photographer has a pretty good idea how the image will look with a flash meter.",2.0,ioji
"January 12, 2019",Nikon Z6 Full Frame Mirrorless Camera Body,Having a good autofocus will dramatically change you results.,2.0,ioji
"January 12, 2019",Nikon Z6 Full Frame Mirrorless Camera Body,"If this camera has the same sealing it means lens release button has no gasket so...,I was truly disappointed.",2.0,ioji
"January 7, 2019",Nikon Z6 Full Frame Mirrorless Camera Body,"Needs a firmware update to fix burst AF.,Pros:,-Lightweight body,-5-axis IBIS,-Excellent video recording capabilities,-Ergonomics, controls and Fn customization (can set Fn1 to Playback for one handed reviewing),-Responsive touch LCD,-3 User modes (though these keep resetting when batterying back on so you lose any adjustments made in that mode.",2.0,DJ
"January 7, 2019",Nikon Z6 Full Frame Mirrorless Camera Body,"You have to save after each adjustment),-USB-C,Cons:,-Play button is on the left (fixed by using an Fn button),-No flip-around LCD for selfies or vlogging, like the EOS R (deal breaker for me),-Viewfinder lags when shooting fast,-Prefer a more compact mirrorless FX model without a viewfinder,-No built-in flash (for those emergency fill in shots),-Continuous Autofocus tracking sometimes loses the subject.",2.0,DJ
"January 7, 2019",Nikon Z6 Full Frame Mirrorless Camera Body,"Only 1 slot,-Lack of pro lenses at the moment (f1.4 primes and f4 opticals are nice but we really want f2.8 opticals)",2.0,DJ
"November 21, 2018",Nikon Z6 Full Frame Mirrorless Camera Body,So easy to use that I hardly need the focus.,5.0,uncas
"November 21, 2018",Nikon Z6 Full Frame Mirrorless Camera Body,It is is amazing even with my ��� old��� lenses.,5.0,uncas
"December 20, 2018",Nikon Z6 Full Frame Mirrorless Camera Body,"Regarding the camera's auto-focus performance, I've never had issue, but from what I understand, the criticism has centered around fast moving subjects such as wildlife or bursts photography, which isn't my game.",5.0,Tony R
"December 20, 2018",Nikon Z6 Full Frame Mirrorless Camera Body,"Regarding battery life, I'm generally shooting for maybe 2-3 hours at a time and been fine, but did run out of juice on Thanksgiving when I was using it all day and had to take a break to charge it, so I'll prob get an extra battery at some point (baby steps).,Ultimately, I chose this over the A7iii as it seemed like it would be easier to learn for someone newer, and overall, it checked all the right boxes in terms of ease of use, viewfinder, durability/weather-proofing, ergonomics, and picture quality, and I've been enjoying getting myself out of auto mode and exploring the artistic opportunities this camera affords me.",5.0,Tony R
"December 20, 2018",Nikon Z6 Full Frame Mirrorless Camera Body,"I would like to see eye auto-focus come down the road as its available in the A7's and EOSR, but aside from that, I think it's just an awesome tool that you can't go wrong with.",5.0,Tony R
"January 10, 2019",Nikon Z6 Full Frame Mirrorless Camera Body,However I have found that single shot focus is the very best mode for even a flying bird.,5.0,Robert J Smith
"February 5, 2019",Nikon Z6 Full Frame Mirrorless Camera Body,"Battery like stinks but that's mirrorless for ya.,Great camera, adapter lets my dozen Nikkor lenses work perfectly.",4.0,S. W.
